2.692293e+00+5.115326e-04j	0.000000e+00+0.000000e+00j	0.000000e+00+0.000000e+00j	
0.000000e+00+0.000000e+00j	2.692293e+00+5.115326e-04j	0.000000e+00+0.000000e+00j	
0.000000e+00+0.000000e+00j	0.000000e+00+0.000000e+00j	2.692293e+00+5.115326e-04j	
