3.767303e+14 ; 2.332265e-32
3.621000e+14 ; 5.011069e-32
3.485636e+14 ; 1.050235e-31
3.360027e+14 ; 2.159630e-31
3.243157e+14 ; 4.381918e-31
3.134143e+14 ; 8.822760e-31
3.032220e+14 ; 1.773236e-30
2.936717e+14 ; 3.580445e-30
2.847046e+14 ; 7.316035e-30
2.762689e+14 ; 1.525920e-29
2.683187e+14 ; 3.283713e-29
2.608133e+14 ; 7.393644e-29
2.537163e+14 ; 1.775685e-28
2.469954e+14 ; 4.677515e-28
2.406213e+14 ; 1.410871e-27
2.345679e+14 ; 5.225840e-27
2.288117e+14 ; 2.655789e-26
2.233311e+14 ; 1.920883e-25
2.181070e+14 ; 6.339588e-25
2.131217e+14 ; 2.375466e-25
2.083592e+14 ; 5.155767e-26
2.038049e+14 ; 1.607221e-26
1.994455e+14 ; 6.813117e-27
1.952686e+14 ; 3.547038e-27
1.912631e+14 ; 2.129423e-27
1.874186e+14 ; 1.419881e-27
1.837256e+14 ; 1.028091e-27
1.801754e+14 ; 7.977563e-28
1.767597e+14 ; 6.591577e-28
1.734712e+14 ; 5.797341e-28
1.703027e+14 ; 5.462135e-28
1.672480e+14 ; 5.599294e-28
1.643009e+14 ; 6.429823e-28
1.614558e+14 ; 8.685584e-28
1.587077e+14 ; 1.479822e-27
1.560515e+14 ; 3.337296e-27
1.534827e+14 ; 8.107759e-27
1.509972e+14 ; 9.638766e-27
1.485908e+14 ; 4.798247e-27
1.462600e+14 ; 2.193308e-27
1.440012e+14 ; 1.236814e-27
1.418110e+14 ; 8.482198e-28
1.396865e+14 ; 6.694228e-28
1.376247e+14 ; 5.824619e-28
1.356229e+14 ; 5.431635e-28
1.336785e+14 ; 5.330852e-28
1.317890e+14 ; 5.441739e-28
1.299523e+14 ; 5.732528e-28
1.281660e+14 ; 6.198681e-28
1.264281e+14 ; 6.854495e-28
1.247368e+14 ; 7.730717e-28
1.230901e+14 ; 8.875629e-28
1.214863e+14 ; 1.035884e-27
1.199238e+14 ; 1.227796e-27
1.184010e+14 ; 1.476900e-27
1.169163e+14 ; 1.802202e-27
1.154684e+14 ; 2.230488e-27
1.140560e+14 ; 2.799914e-27
1.126776e+14 ; 3.565556e-27
1.113322e+14 ; 4.608081e-27
1.100186e+14 ; 6.047552e-27
1.087356e+14 ; 8.065808e-27
1.074821e+14 ; 1.094345e-26
1.062573e+14 ; 1.512217e-26
1.050600e+14 ; 2.131187e-26
1.038894e+14 ; 3.067797e-26
1.027446e+14 ; 4.517349e-26
1.016248e+14 ; 6.813038e-26
1.005291e+14 ; 1.052978e-25
9.945680e+13 ; 1.665660e-25
9.840713e+13 ; 2.683889e-25
9.737938e+13 ; 4.355007e-25
9.637287e+13 ; 6.958107e-25
9.538696e+13 ; 1.054426e-24
9.442102e+13 ; 1.441570e-24
9.347444e+13 ; 1.695251e-24
9.254665e+13 ; 1.676322e-24
9.163710e+13 ; 1.414123e-24
9.074526e+13 ; 1.061969e-24
8.987060e+13 ; 7.461796e-25
8.901265e+13 ; 5.108182e-25
8.817092e+13 ; 3.497273e-25
8.734497e+13 ; 2.428798e-25
8.653434e+13 ; 1.722072e-25
8.573862e+13 ; 1.249145e-25
8.495741e+13 ; 9.268358e-26
8.419030e+13 ; 7.025700e-26
8.343692e+13 ; 5.431978e-26
8.269690e+13 ; 4.276113e-26
8.196989e+13 ; 3.421595e-26
8.125556e+13 ; 2.778531e-26
8.055357e+13 ; 2.286611e-26
7.986360e+13 ; 1.904617e-26
7.918535e+13 ; 1.603875e-26
7.851853e+13 ; 1.364097e-26
7.786284e+13 ; 1.170702e-26
7.721801e+13 ; 1.013049e-26
7.658378e+13 ; 8.832718e-27
7.595988e+13 ; 7.754728e-27
7.534606e+13 ; 6.851812e-27
