3.767303e+14 ; 3.191407e-31
3.621000e+14 ; 6.036040e-31
3.485636e+14 ; 1.124329e-30
3.360027e+14 ; 2.072492e-30
3.243157e+14 ; 3.798592e-30
3.134143e+14 ; 6.956876e-30
3.032220e+14 ; 1.279811e-29
2.936717e+14 ; 2.378764e-29
2.847046e+14 ; 4.497485e-29
2.762689e+14 ; 8.720763e-29
2.683187e+14 ; 1.752240e-28
2.608133e+14 ; 3.698411e-28
2.537163e+14 ; 8.356738e-28
2.469954e+14 ; 2.078086e-27
2.406213e+14 ; 5.935620e-27
2.345679e+14 ; 2.087945e-26
2.288117e+14 ; 1.010426e-25
2.233311e+14 ; 6.976581e-25
2.181070e+14 ; 2.203139e-24
2.131217e+14 ; 7.916081e-25
2.083592e+14 ; 1.650877e-25
2.038049e+14 ; 4.954281e-26
1.994455e+14 ; 2.025377e-26
1.952686e+14 ; 1.018603e-26
1.912631e+14 ; 5.916443e-27
1.874186e+14 ; 3.822522e-27
1.837256e+14 ; 2.685539e-27
1.801754e+14 ; 2.024604e-27
1.767597e+14 ; 1.627289e-27
1.734712e+14 ; 1.393850e-27
1.703027e+14 ; 1.280383e-27
1.672480e+14 ; 1.281012e-27
1.643009e+14 ; 1.437110e-27
1.614558e+14 ; 1.898311e-27
1.587077e+14 ; 3.165482e-27
1.560515e+14 ; 6.992822e-27
1.534827e+14 ; 1.665455e-26
1.509972e+14 ; 1.942484e-26
1.485908e+14 ; 9.493712e-27
1.462600e+14 ; 4.263522e-27
1.440012e+14 ; 2.363593e-27
1.418110e+14 ; 1.594581e-27
1.396865e+14 ; 1.238701e-27
1.376247e+14 ; 1.061467e-27
1.356229e+14 ; 9.753883e-28
1.336785e+14 ; 9.437897e-28
1.317890e+14 ; 9.503021e-28
1.299523e+14 ; 9.879155e-28
1.281660e+14 ; 1.054673e-27
1.264281e+14 ; 1.151929e-27
1.247368e+14 ; 1.283750e-27
1.230901e+14 ; 1.456938e-27
1.214863e+14 ; 1.681506e-27
1.199238e+14 ; 1.971587e-27
1.184010e+14 ; 2.346893e-27
1.169163e+14 ; 2.834933e-27
1.154684e+14 ; 3.474358e-27
1.140560e+14 ; 4.320037e-27
1.126776e+14 ; 5.450869e-27
1.113322e+14 ; 6.981950e-27
1.100186e+14 ; 9.083892e-27
1.087356e+14 ; 1.201404e-26
1.074821e+14 ; 1.616786e-26
1.062573e+14 ; 2.216534e-26
1.050600e+14 ; 3.099876e-26
1.038894e+14 ; 4.429031e-26
1.027446e+14 ; 6.474677e-26
1.016248e+14 ; 9.696553e-26
1.005291e+14 ; 1.488416e-25
9.945680e+13 ; 2.338854e-25
9.840713e+13 ; 3.744322e-25
9.737938e+13 ; 6.037635e-25
9.637287e+13 ; 9.587670e-25
9.538696e+13 ; 1.444289e-24
9.442102e+13 ; 1.963176e-24
9.347444e+13 ; 2.295672e-24
9.254665e+13 ; 2.257619e-24
9.163710e+13 ; 1.894349e-24
9.074526e+13 ; 1.415223e-24
8.987060e+13 ; 9.893614e-25
8.901265e+13 ; 6.739581e-25
8.817092e+13 ; 4.592040e-25
8.734497e+13 ; 3.174167e-25
8.653434e+13 ; 2.240284e-25
8.573862e+13 ; 1.617809e-25
8.495741e+13 ; 1.195165e-25
8.419030e+13 ; 9.021347e-26
8.343692e+13 ; 6.946105e-26
8.269690e+13 ; 5.445999e-26
8.196989e+13 ; 4.340541e-26
8.125556e+13 ; 3.511222e-26
8.055357e+13 ; 2.878740e-26
7.986360e+13 ; 2.389039e-26
7.918535e+13 ; 2.004604e-26
7.851853e+13 ; 1.698955e-26
7.786284e+13 ; 1.453102e-26
7.721801e+13 ; 1.253222e-26
7.658378e+13 ; 1.089110e-26
7.595988e+13 ; 9.531381e-27
7.534606e+13 ; 8.395327e-27
