3.767303e+14 ; 2.050612e-33
3.621000e+14 ; 4.926786e-33
3.485636e+14 ; 1.145031e-32
3.360027e+14 ; 2.591604e-32
3.243157e+14 ; 5.749244e-32
3.134143e+14 ; 1.258051e-31
3.032220e+14 ; 2.733074e-31
2.936717e+14 ; 5.935785e-31
2.847046e+14 ; 1.298772e-30
2.762689e+14 ; 2.888921e-30
2.683187e+14 ; 6.605391e-30
2.608133e+14 ; 1.574844e-29
2.537163e+14 ; 3.992338e-29
2.469954e+14 ; 1.106884e-28
2.406213e+14 ; 3.504605e-28
2.345679e+14 ; 1.359247e-27
2.288117e+14 ; 7.216542e-27
2.233311e+14 ; 5.441308e-26
2.181070e+14 ; 1.868389e-25
2.131217e+14 ; 7.270325e-26
2.083592e+14 ; 1.635855e-26
2.038049e+14 ; 5.277998e-27
1.994455e+14 ; 2.312179e-27
1.952686e+14 ; 1.242234e-27
1.912631e+14 ; 7.685624e-28
1.874186e+14 ; 5.274726e-28
1.837256e+14 ; 3.926387e-28
1.801754e+14 ; 3.128655e-28
1.767597e+14 ; 2.651804e-28
1.734712e+14 ; 2.390065e-28
1.703027e+14 ; 2.305468e-28
1.672480e+14 ; 2.417433e-28
1.643009e+14 ; 2.837094e-28
1.614558e+14 ; 3.913587e-28
1.587077e+14 ; 6.803801e-28
1.560515e+14 ; 1.564533e-27
1.534827e+14 ; 3.872894e-27
1.509972e+14 ; 4.688266e-27
1.485908e+14 ; 2.374949e-27
1.462600e+14 ; 1.104052e-27
1.440012e+14 ; 6.327938e-28
1.418110e+14 ; 4.408542e-28
1.396865e+14 ; 3.532539e-28
1.376247e+14 ; 3.119143e-28
1.356229e+14 ; 2.950329e-28
1.336785e+14 ; 2.935678e-28
1.317890e+14 ; 3.036894e-28
1.299523e+14 ; 3.240666e-28
1.281660e+14 ; 3.548195e-28
1.264281e+14 ; 3.971319e-28
1.247368e+14 ; 4.531771e-28
1.230901e+14 ; 5.262360e-28
1.214863e+14 ; 6.209781e-28
1.199238e+14 ; 7.439291e-28
1.184010e+14 ; 9.041867e-28
1.169163e+14 ; 1.114499e-27
1.154684e+14 ; 1.392892e-27
1.140560e+14 ; 1.765146e-27
1.126776e+14 ; 2.268628e-27
1.113322e+14 ; 2.958301e-27
1.100186e+14 ; 3.916321e-27
1.087356e+14 ; 5.267651e-27
1.074821e+14 ; 7.205960e-27
1.062573e+14 ; 1.003742e-26
1.050600e+14 ; 1.425623e-26
1.038894e+14 ; 2.067730e-26
1.027446e+14 ; 3.067231e-26
1.016248e+14 ; 4.659227e-26
1.005291e+14 ; 7.251376e-26
9.945680e+13 ; 1.154877e-25
9.840713e+13 ; 1.873205e-25
9.737938e+13 ; 3.059193e-25
9.637287e+13 ; 4.918520e-25
9.538696e+13 ; 7.499210e-25
9.442102e+13 ; 1.031392e-24
9.347444e+13 ; 1.219961e-24
9.254665e+13 ; 1.213194e-24
9.163710e+13 ; 1.029105e-24
9.074526e+13 ; 7.770080e-25
8.987060e+13 ; 5.488342e-25
8.901265e+13 ; 3.776529e-25
8.817092e+13 ; 2.598551e-25
8.734497e+13 ; 1.813494e-25
8.653434e+13 ; 1.291959e-25
8.573862e+13 ; 9.415308e-26
8.495741e+13 ; 7.017806e-26
8.419030e+13 ; 5.343417e-26
8.343692e+13 ; 4.149291e-26
8.269690e+13 ; 3.280260e-26
8.196989e+13 ; 2.635658e-26
8.125556e+13 ; 2.148999e-26
8.055357e+13 ; 1.775556e-26
7.986360e+13 ; 1.484679e-26
7.918535e+13 ; 1.254992e-26
7.851853e+13 ; 1.071334e-26
7.786284e+13 ; 9.227839e-27
7.721801e+13 ; 8.013540e-27
7.658378e+13 ; 7.011241e-27
7.595988e+13 ; 6.176487e-27
7.534606e+13 ; 5.475496e-27
