3.767303e+14 ; 4.746338e-33
3.621000e+14 ; 1.139473e-32
3.485636e+14 ; 2.646188e-32
3.360027e+14 ; 5.984919e-32
3.243157e+14 ; 1.326920e-31
3.134143e+14 ; 2.902610e-31
3.032220e+14 ; 6.306567e-31
2.936717e+14 ; 1.370875e-30
2.847046e+14 ; 3.005901e-30
2.762689e+14 ; 6.714542e-30
2.683187e+14 ; 1.547410e-29
2.608133e+14 ; 3.743179e-29
2.537163e+14 ; 9.750946e-29
2.469954e+14 ; 2.852980e-28
2.406213e+14 ; 1.013937e-27
2.345679e+14 ; 5.077482e-27
2.288117e+14 ; 2.993208e-26
2.233311e+14 ; 1.025500e-25
2.181070e+14 ; 2.582529e-25
2.131217e+14 ; 1.960818e-25
2.083592e+14 ; 1.158177e-25
2.038049e+14 ; 3.414982e-26
1.994455e+14 ; 1.096762e-26
1.952686e+14 ; 4.809157e-27
1.912631e+14 ; 2.631597e-27
1.874186e+14 ; 1.668572e-27
1.837256e+14 ; 1.176010e-27
1.801754e+14 ; 9.004362e-28
1.767597e+14 ; 7.402299e-28
1.734712e+14 ; 6.510652e-28
1.703027e+14 ; 6.153739e-28
1.672480e+14 ; 6.339735e-28
1.643009e+14 ; 7.322394e-28
1.614558e+14 ; 9.949699e-28
1.587077e+14 ; 1.704980e-27
1.560515e+14 ; 3.874462e-27
1.534827e+14 ; 9.613497e-27
1.509972e+14 ; 1.204613e-26
1.485908e+14 ; 6.235614e-27
1.462600e+14 ; 2.881098e-27
1.440012e+14 ; 1.631991e-27
1.418110e+14 ; 1.124692e-27
1.396865e+14 ; 8.928733e-28
1.376247e+14 ; 7.820846e-28
1.356229e+14 ; 7.345325e-28
1.336785e+14 ; 7.262204e-28
1.317890e+14 ; 7.468425e-28
1.299523e+14 ; 7.925714e-28
1.281660e+14 ; 8.632613e-28
1.264281e+14 ; 9.613858e-28
1.247368e+14 ; 1.091782e-27
1.230901e+14 ; 1.261874e-27
1.214863e+14 ; 1.482286e-27
1.199238e+14 ; 1.767890e-27
1.184010e+14 ; 2.139423e-27
1.169163e+14 ; 2.625935e-27
1.154684e+14 ; 3.268495e-27
1.140560e+14 ; 4.125850e-27
1.126776e+14 ; 5.283220e-27
1.113322e+14 ; 6.866161e-27
1.100186e+14 ; 9.062876e-27
1.087356e+14 ; 1.216079e-26
1.074821e+14 ; 1.660781e-26
1.062573e+14 ; 2.311689e-26
1.050600e+14 ; 3.284796e-26
1.038894e+14 ; 4.772805e-26
1.027446e+14 ; 7.101403e-26
1.016248e+14 ; 1.082517e-25
1.005291e+14 ; 1.687566e-25
9.945680e+13 ; 2.673295e-25
9.840713e+13 ; 4.246006e-25
9.737938e+13 ; 6.629023e-25
9.637287e+13 ; 9.964648e-25
9.538696e+13 ; 1.415493e-24
9.442102e+13 ; 1.859517e-24
9.347444e+13 ; 2.210226e-24
9.254665e+13 ; 2.362701e-24
9.163710e+13 ; 2.315079e-24
9.074526e+13 ; 2.136448e-24
8.987060e+13 ; 1.873959e-24
8.901265e+13 ; 1.552751e-24
8.817092e+13 ; 1.216280e-24
8.734497e+13 ; 9.124253e-25
8.653434e+13 ; 6.668147e-25
8.573862e+13 ; 4.823603e-25
8.495741e+13 ; 3.498825e-25
8.419030e+13 ; 2.567624e-25
8.343692e+13 ; 1.915763e-25
8.269690e+13 ; 1.456116e-25
8.196989e+13 ; 1.127554e-25
8.125556e+13 ; 8.887731e-26
8.055357e+13 ; 7.121920e-26
7.986360e+13 ; 5.793508e-26
7.918535e+13 ; 4.777721e-26
7.851853e+13 ; 3.989071e-26
7.786284e+13 ; 3.368085e-26
7.721801e+13 ; 2.872742e-26
7.658378e+13 ; 2.472893e-26
7.595988e+13 ; 2.146583e-26
7.534606e+13 ; 1.877602e-26
