1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -8.978964e-03 + i -2.671187e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.978964e-03 + i -2.671187e-03 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.793368e-06 + i -3.244556e-06 ; -3.259103e-03 + i -9.695632e-04 ; -3.259103e-03 + i -9.695632e-04 ; -1.672693e-03 + i -4.982442e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.585013e-04 + i -1.965279e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.140611e-03 + i -3.399528e-04 ; -6.688724e-04 + i -1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.344071e-04 + i -1.596105e-04 ; -2.213572e-04 + i -6.585274e-05 ; 0.000000e+00 + i -0.000000e+00 ; -1.140611e-03 + i -3.399528e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; -5.344071e-04 + i -1.596105e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.213572e-04 + i -6.585274e-05 ; -8.017810e-04 + i -2.391529e-04 ; -5.058377e-04 + i -1.504839e-04 ; -5.058377e-04 + i -1.504839e-04 ; -4.380699e-04 + i -1.309506e-04 ; -1.882394e-04 + i -5.600039e-05 ; -1.882394e-04 + i -5.600039e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.978964e-03 + i -2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -8.978964e-03 + i -2.671187e-03 ; -3.259103e-03 + i -9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; -3.259103e-03 + i -9.695632e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.233094e-04 + i 9.555596e-05 ; -0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; 4.400556e-04 + i 1.302862e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.213572e-04 + i -6.585274e-05 ; 2.318016e-04 + i 6.833305e-05 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.911540e-04 + i 8.599011e-05 ; -0.000000e+00 + i -0.000000e+00 ; -5.058377e-04 + i -1.504839e-04 ; 3.936047e-04 + i 1.164675e-04 ; -1.853196e-04 + i -5.513154e-05 ; -1.882394e-04 + i -5.600039e-05 ; 2.135043e-04 + i 6.288987e-05 ; -5.047252e-05 + i -1.501535e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; -8.978964e-03 + i -2.671187e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.978964e-03 + i -2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; -3.259103e-03 + i -9.695632e-04 ; -3.259103e-03 + i -9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.233094e-04 + i 9.555596e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.911540e-04 + i 8.599011e-05 ; -6.688724e-04 + i -1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.400556e-04 + i 1.302862e-04 ; -2.213572e-04 + i -6.585274e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.318016e-04 + i 6.833305e-05 ; -5.058377e-04 + i -1.504839e-04 ; -1.853196e-04 + i -5.513154e-05 ; 3.936047e-04 + i 1.164675e-04 ; -1.882394e-04 + i -5.600039e-05 ; -5.047252e-05 + i -1.501535e-05 ; 2.135043e-04 + i 6.288987e-05 ; 
-3.386938e-02 + i -1.007656e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 8.978964e-03 + i 2.671187e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.978964e-03 + i 2.671187e-03 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.793368e-06 + i -3.244556e-06 ; 3.259103e-03 + i 9.695632e-04 ; 3.259103e-03 + i 9.695632e-04 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.555403e-03 + i -1.950821e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.672693e-03 + i -4.982442e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.659437e-03 + i -7.917948e-04 ; -2.761475e-03 + i -8.215221e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.140611e-03 + i -3.399528e-04 ; -6.688724e-04 + i -1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.659437e-03 + i -7.917948e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.761475e-03 + i -8.215221e-04 ; -1.140611e-03 + i -3.399528e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; -1.219073e-03 + i -3.632952e-04 ; -1.579406e-03 + i -4.698638e-04 ; -1.579406e-03 + i -4.698638e-04 ; -8.017810e-04 + i -2.391529e-04 ; -5.058377e-04 + i -1.504839e-04 ; -5.058377e-04 + i -1.504839e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; 8.978964e-03 + i 2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.259103e-03 + i 9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; -3.259103e-03 + i -9.695632e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -8.978964e-03 + i -2.671187e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.264492e-03 + i 9.705379e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.761475e-03 + i -8.215221e-04 ; 5.199998e-04 + i 1.540684e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; 4.400556e-04 + i 1.302862e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.116651e-03 + i 6.290623e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.579406e-03 + i -4.698638e-04 ; 5.993829e-04 + i 1.776845e-04 ; -9.131932e-04 + i -2.716695e-04 ; -5.058377e-04 + i -1.504839e-04 ; 3.936047e-04 + i 1.164675e-04 ; -1.853196e-04 + i -5.513154e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; 8.978964e-03 + i 2.671187e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; 3.259103e-03 + i 9.695632e-04 ; -3.259103e-03 + i -9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; 0.000000e+00 + i -0.000000e+00 ; -8.978964e-03 + i -2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.264492e-03 + i 9.705379e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.116651e-03 + i 6.290623e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -2.761475e-03 + i -8.215221e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.199998e-04 + i 1.540684e-04 ; -6.688724e-04 + i -1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.400556e-04 + i 1.302862e-04 ; -1.579406e-03 + i -4.698638e-04 ; -9.131932e-04 + i -2.716695e-04 ; 5.993829e-04 + i 1.776845e-04 ; -5.058377e-04 + i -1.504839e-04 ; -1.853196e-04 + i -5.513154e-05 ; 3.936047e-04 + i 1.164675e-04 ; 
1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 8.978964e-03 + i 2.671187e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.793368e-06 + i -3.244556e-06 ; 3.259103e-03 + i 9.695632e-04 ; -3.259103e-03 + i -9.695632e-04 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 0.000000e+00 + i -0.000000e+00 ; -8.978964e-03 + i -2.671187e-03 ; -1.140611e-03 + i -3.399528e-04 ; 6.688724e-04 + i 1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; -5.344071e-04 + i -1.596105e-04 ; 2.213572e-04 + i 6.585274e-05 ; 0.000000e+00 + i -0.000000e+00 ; -1.672693e-03 + i -4.982442e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.585013e-04 + i -1.965279e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.017810e-04 + i -2.391529e-04 ; 5.058377e-04 + i 1.504839e-04 ; -5.058377e-04 + i -1.504839e-04 ; -4.380699e-04 + i -1.309506e-04 ; 1.882394e-04 + i 5.600039e-05 ; -1.882394e-04 + i -5.600039e-05 ; -1.140611e-03 + i -3.399528e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; -5.344071e-04 + i -1.596105e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.213572e-04 + i -6.585274e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; -0.000000e+00 + i -0.000000e+00 ; 8.978964e-03 + i 2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 8.978964e-03 + i 2.671187e-03 ; 3.259103e-03 + i 9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; 3.259103e-03 + i 9.695632e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.688724e-04 + i 1.989857e-04 ; 4.400556e-04 + i 1.302862e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.213572e-04 + i 6.585274e-05 ; 2.318016e-04 + i 6.833305e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.233094e-04 + i 9.555596e-05 ; -0.000000e+00 + i -0.000000e+00 ; 5.058377e-04 + i 1.504839e-04 ; 3.936047e-04 + i 1.164675e-04 ; 1.853196e-04 + i 5.513154e-05 ; 1.882394e-04 + i 5.600039e-05 ; 2.135043e-04 + i 6.288987e-05 ; 5.047252e-05 + i 1.501535e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.911540e-04 + i 8.599011e-05 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; 0.000000e+00 + i -0.000000e+00 ; 8.978964e-03 + i 2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; -3.259103e-03 + i -9.695632e-04 ; 3.259103e-03 + i 9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; -8.978964e-03 + i -2.671187e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.911540e-04 + i 8.599011e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.233094e-04 + i 9.555596e-05 ; -5.058377e-04 + i -1.504839e-04 ; 1.853196e-04 + i 5.513154e-05 ; 3.936047e-04 + i 1.164675e-04 ; -1.882394e-04 + i -5.600039e-05 ; 5.047252e-05 + i 1.501535e-05 ; 2.135043e-04 + i 6.288987e-05 ; -6.688724e-04 + i -1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; 4.400556e-04 + i 1.302862e-04 ; -2.213572e-04 + i -6.585274e-05 ; 0.000000e+00 + i -0.000000e+00 ; 2.318016e-04 + i 6.833305e-05 ; 
-3.003804e-03 + i -8.942420e-04 ; -8.978964e-03 + i -2.671187e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.793368e-06 + i -3.244556e-06 ; -3.259103e-03 + i -9.695632e-04 ; 3.259103e-03 + i 9.695632e-04 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.978964e-03 + i 2.671187e-03 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.659437e-03 + i -7.917948e-04 ; 2.761475e-03 + i 8.215221e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.140611e-03 + i -3.399528e-04 ; 6.688724e-04 + i 1.989857e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.555403e-03 + i -1.950821e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.672693e-03 + i -4.982442e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.219073e-03 + i -3.632952e-04 ; 1.579406e-03 + i 4.698638e-04 ; -1.579406e-03 + i -4.698638e-04 ; -8.017810e-04 + i -2.391529e-04 ; 5.058377e-04 + i 1.504839e-04 ; -5.058377e-04 + i -1.504839e-04 ; -2.659437e-03 + i -7.917948e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.761475e-03 + i -8.215221e-04 ; -1.140611e-03 + i -3.399528e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.688724e-04 + i -1.989857e-04 ; 
-8.978964e-03 + i -2.671187e-03 ; -3.003804e-03 + i -8.942420e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.386938e-02 + i -1.007656e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.070850e+00 + i 2.107679e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.259103e-03 + i -9.695632e-04 ; -8.793368e-06 + i -3.244556e-06 ; 3.259103e-03 + i 9.695632e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.003804e-03 + i -8.942420e-04 ; 8.978964e-03 + i 2.671187e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.975160e-03 + i 1.776945e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.691163e-02 + i 5.030476e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.761475e-03 + i 8.215221e-04 ; 5.199998e-04 + i 1.540684e-04 ; -0.000000e+00 + i -0.000000e+00 ; 6.688724e-04 + i 1.989857e-04 ; 4.400556e-04 + i 1.302862e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.264492e-03 + i 9.705379e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.280966e-04 + i 2.457259e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.579406e-03 + i 4.698638e-04 ; 5.993829e-04 + i 1.776845e-04 ; 9.131932e-04 + i 2.716695e-04 ; 5.058377e-04 + i 1.504839e-04 ; 3.936047e-04 + i 1.164675e-04 ; 1.853196e-04 + i 5.513154e-05 ; -0.000000e+00 + i -0.000000e+00 ; 2.116651e-03 + i 6.290623e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.851049e-04 + i 2.031869e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
