-2.014990e-08,-2.014990e-08,-2.014990e-08
2.014990e-08,-2.014990e-08,-2.014990e-08
-2.014990e-08,2.014990e-08,-2.014990e-08
2.014990e-08,2.014990e-08,-2.014990e-08
-2.014990e-08,-2.014990e-08,2.014990e-08
2.014990e-08,-2.014990e-08,2.014990e-08
-2.014990e-08,2.014990e-08,2.014990e-08
2.014990e-08,2.014990e-08,2.014990e-08
8.985010e-08,-2.014990e-08,-2.014990e-08
1.301499e-07,-2.014990e-08,-2.014990e-08
8.985010e-08,2.014990e-08,-2.014990e-08
1.301499e-07,2.014990e-08,-2.014990e-08
8.985010e-08,-2.014990e-08,2.014990e-08
1.301499e-07,-2.014990e-08,2.014990e-08
8.985010e-08,2.014990e-08,2.014990e-08
1.301499e-07,2.014990e-08,2.014990e-08
