1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -9.689424e-03 + i -1.900785e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.689424e-03 + i -1.900785e-02 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334811e-06 + i -2.784830e-06 ; -3.516287e-03 + i -6.897936e-03 ; -3.516287e-03 + i -6.897936e-03 ; -1.798000e-03 + i -3.527321e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.052554e-04 + i -1.383673e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.224514e-03 + i -2.402309e-03 ; -7.208795e-04 + i -1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.716761e-04 + i -1.121629e-03 ; -2.382640e-04 + i -4.674049e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.224514e-03 + i -2.402309e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; -5.716761e-04 + i -1.121629e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.382640e-04 + i -4.674049e-04 ; -8.594400e-04 + i -1.686139e-03 ; -5.450607e-04 + i -1.069251e-03 ; -5.450607e-04 + i -1.069251e-03 ; -4.680081e-04 + i -9.182627e-04 ; -2.025765e-04 + i -3.973965e-04 ; -2.025765e-04 + i -3.973965e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; 0.000000e+00 + i -0.000000e+00 ; -9.689424e-03 + i -1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -9.689424e-03 + i -1.900785e-02 ; -3.516287e-03 + i -6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; -3.516287e-03 + i -6.897936e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.517529e-04 + i 6.898712e-04 ; -0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; 4.790542e-04 + i 9.395994e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.382640e-04 + i -4.674049e-04 ; 2.530539e-04 + i 4.962522e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.169394e-04 + i 6.215772e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.450607e-04 + i -1.069251e-03 ; 4.286367e-04 + i 8.406948e-04 ; -1.996894e-04 + i -3.917328e-04 ; -2.025765e-04 + i -3.973965e-04 ; 2.331928e-04 + i 4.572906e-04 ; -5.431673e-05 + i -1.065537e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; -9.689424e-03 + i -1.900785e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.689424e-03 + i -1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; -3.516287e-03 + i -6.897936e-03 ; -3.516287e-03 + i -6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.517529e-04 + i 6.898712e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.169394e-04 + i 6.215772e-04 ; -7.208795e-04 + i -1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.790542e-04 + i 9.395994e-04 ; -2.382640e-04 + i -4.674049e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.530539e-04 + i 4.962522e-04 ; -5.450607e-04 + i -1.069251e-03 ; -1.996894e-04 + i -3.917328e-04 ; 4.286367e-04 + i 8.406948e-04 ; -2.025765e-04 + i -3.973965e-04 ; -5.431673e-05 + i -1.065537e-04 ; 2.331928e-04 + i 4.572906e-04 ; 
-3.654225e-02 + i -7.168549e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 9.689424e-03 + i 1.900785e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.689424e-03 + i 1.900785e-02 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334811e-06 + i -2.784830e-06 ; 3.516287e-03 + i 6.897936e-03 ; 3.516287e-03 + i 6.897936e-03 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.064554e-03 + i -1.385878e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.798000e-03 + i -3.527321e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.861694e-03 + i -5.613982e-03 ; -2.978808e-03 + i -5.843560e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.224514e-03 + i -2.402309e-03 ; -7.208795e-04 + i -1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.861694e-03 + i -5.613982e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.978808e-03 + i -5.843560e-03 ; -1.224514e-03 + i -2.402309e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; -1.308477e-03 + i -2.567018e-03 ; -1.703372e-03 + i -3.341524e-03 ; -1.703372e-03 + i -3.341524e-03 ; -8.594400e-04 + i -1.686139e-03 ; -5.450607e-04 + i -1.069251e-03 ; -5.450607e-04 + i -1.069251e-03 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; 9.689424e-03 + i 1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.516287e-03 + i 6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; -3.516287e-03 + i -6.897936e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -9.689424e-03 + i -1.900785e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.530272e-03 + i 6.925205e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.978808e-03 + i -5.843560e-03 ; 5.679698e-04 + i 1.114026e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; 4.790542e-04 + i 9.395994e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.290280e-03 + i 4.492700e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.703372e-03 + i -3.341524e-03 ; 6.527090e-04 + i 1.280260e-03 ; -9.848690e-04 + i -1.932028e-03 ; -5.450607e-04 + i -1.069251e-03 ; 4.286367e-04 + i 8.406948e-04 ; -1.996894e-04 + i -3.917328e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; 9.689424e-03 + i 1.900785e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; 3.516287e-03 + i 6.897936e-03 ; -3.516287e-03 + i -6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; 0.000000e+00 + i -0.000000e+00 ; -9.689424e-03 + i -1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.530272e-03 + i 6.925205e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.290280e-03 + i 4.492700e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -2.978808e-03 + i -5.843560e-03 ; 0.000000e+00 + i -0.000000e+00 ; 5.679698e-04 + i 1.114026e-03 ; -7.208795e-04 + i -1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.790542e-04 + i 9.395994e-04 ; -1.703372e-03 + i -3.341524e-03 ; -9.848690e-04 + i -1.932028e-03 ; 6.527090e-04 + i 1.280260e-03 ; -5.450607e-04 + i -1.069251e-03 ; -1.996894e-04 + i -3.917328e-04 ; 4.286367e-04 + i 8.406948e-04 ; 
1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 9.689424e-03 + i 1.900785e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334811e-06 + i -2.784830e-06 ; 3.516287e-03 + i 6.897936e-03 ; -3.516287e-03 + i -6.897936e-03 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.689424e-03 + i -1.900785e-02 ; -1.224514e-03 + i -2.402309e-03 ; 7.208795e-04 + i 1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.716761e-04 + i -1.121629e-03 ; 2.382640e-04 + i 4.674049e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.798000e-03 + i -3.527321e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.052554e-04 + i -1.383673e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.594400e-04 + i -1.686139e-03 ; 5.450607e-04 + i 1.069251e-03 ; -5.450607e-04 + i -1.069251e-03 ; -4.680081e-04 + i -9.182627e-04 ; 2.025765e-04 + i 3.973965e-04 ; -2.025765e-04 + i -3.973965e-04 ; -1.224514e-03 + i -2.402309e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; -5.716761e-04 + i -1.121629e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.382640e-04 + i -4.674049e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; -0.000000e+00 + i -0.000000e+00 ; 9.689424e-03 + i 1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 9.689424e-03 + i 1.900785e-02 ; 3.516287e-03 + i 6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; 3.516287e-03 + i 6.897936e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.208795e-04 + i 1.414157e-03 ; 4.790542e-04 + i 9.395994e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.382640e-04 + i 4.674049e-04 ; 2.530539e-04 + i 4.962522e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.517529e-04 + i 6.898712e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.450607e-04 + i 1.069251e-03 ; 4.286367e-04 + i 8.406948e-04 ; 1.996894e-04 + i 3.917328e-04 ; 2.025765e-04 + i 3.973965e-04 ; 2.331928e-04 + i 4.572906e-04 ; 5.431673e-05 + i 1.065537e-04 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.169394e-04 + i 6.215772e-04 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; 0.000000e+00 + i -0.000000e+00 ; 9.689424e-03 + i 1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; -3.516287e-03 + i -6.897936e-03 ; 3.516287e-03 + i 6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; -9.689424e-03 + i -1.900785e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.169394e-04 + i 6.215772e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.517529e-04 + i 6.898712e-04 ; -5.450607e-04 + i -1.069251e-03 ; 1.996894e-04 + i 3.917328e-04 ; 4.286367e-04 + i 8.406948e-04 ; -2.025765e-04 + i -3.973965e-04 ; 5.431673e-05 + i 1.065537e-04 ; 2.331928e-04 + i 4.572906e-04 ; -7.208795e-04 + i -1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.790542e-04 + i 9.395994e-04 ; -2.382640e-04 + i -4.674049e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.530539e-04 + i 4.962522e-04 ; 
-3.231458e-03 + i -6.339352e-03 ; -9.689424e-03 + i -1.900785e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.334811e-06 + i -2.784830e-06 ; -3.516287e-03 + i -6.897936e-03 ; 3.516287e-03 + i 6.897936e-03 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.689424e-03 + i 1.900785e-02 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.861694e-03 + i -5.613982e-03 ; 2.978808e-03 + i 5.843560e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.224514e-03 + i -2.402309e-03 ; 7.208795e-04 + i 1.414157e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.064554e-03 + i -1.385878e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.798000e-03 + i -3.527321e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.308477e-03 + i -2.567018e-03 ; 1.703372e-03 + i 3.341524e-03 ; -1.703372e-03 + i -3.341524e-03 ; -8.594400e-04 + i -1.686139e-03 ; 5.450607e-04 + i 1.069251e-03 ; -5.450607e-04 + i -1.069251e-03 ; -2.861694e-03 + i -5.613982e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.978808e-03 + i -5.843560e-03 ; -1.224514e-03 + i -2.402309e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.208795e-04 + i -1.414157e-03 ; 
-9.689424e-03 + i -1.900785e-02 ; -3.231458e-03 + i -6.339352e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.654225e-02 + i -7.168549e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.076521e+00 + i 1.501111e-01 ; -0.000000e+00 + i -0.000000e+00 ; -3.516287e-03 + i -6.897936e-03 ; -1.334811e-06 + i -2.784830e-06 ; 3.516287e-03 + i 6.897936e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.231458e-03 + i -6.339352e-03 ; 9.689424e-03 + i 1.900785e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.457966e-03 + i 1.266849e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.826758e-02 + i 3.583555e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.978808e-03 + i 5.843560e-03 ; 5.679698e-04 + i 1.114026e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.208795e-04 + i 1.414157e-03 ; 4.790542e-04 + i 9.395994e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.530272e-03 + i 6.925205e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.977668e-04 + i 1.760992e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.703372e-03 + i 3.341524e-03 ; 6.527090e-04 + i 1.280260e-03 ; 9.848690e-04 + i 1.932028e-03 ; 5.450607e-04 + i 1.069251e-03 ; 4.286367e-04 + i 8.406948e-04 ; 1.996894e-04 + i 3.917328e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.290280e-03 + i 4.492700e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.431569e-04 + i 1.457692e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
