1.400000e+14 , 4.725054e-26
1.407500e+14 , 5.433405e-26
1.415000e+14 , 5.998947e-26
1.422500e+14 , 6.610250e-26
1.430000e+14 , 7.384605e-26
1.432034e+14 , 7.614656e-26
1.434068e+14 , 7.851972e-26
1.436102e+14 , 8.095031e-26
1.438136e+14 , 8.340969e-26
1.440169e+14 , 8.586320e-26
1.442203e+14 , 8.828515e-26
1.444237e+14 , 9.067248e-26
1.446271e+14 , 9.305001e-26
1.448305e+14 , 9.546685e-26
1.450339e+14 , 9.798866e-26
1.452373e+14 , 1.006904e-25
1.454407e+14 , 1.036514e-25
1.456441e+14 , 1.069517e-25
1.458475e+14 , 1.106670e-25
1.460508e+14 , 1.148602e-25
1.462542e+14 , 1.195715e-25
1.464576e+14 , 1.248102e-25
1.466610e+14 , 1.305517e-25
1.468644e+14 , 1.367379e-25
1.470678e+14 , 1.432836e-25
1.472712e+14 , 1.500936e-25
1.474746e+14 , 1.570933e-25
1.476780e+14 , 1.642615e-25
1.478814e+14 , 1.716497e-25
1.480847e+14 , 1.793795e-25
1.482881e+14 , 1.876245e-25
1.484915e+14 , 1.965922e-25
1.486949e+14 , 2.065153e-25
1.488983e+14 , 2.176502e-25
1.491017e+14 , 2.302771e-25
1.493051e+14 , 2.446970e-25
1.495085e+14 , 2.612255e-25
1.497119e+14 , 2.801879e-25
1.499153e+14 , 3.019212e-25
1.501186e+14 , 3.267870e-25
1.503220e+14 , 3.551953e-25
1.505254e+14 , 3.876336e-25
1.507288e+14 , 4.246951e-25
1.509322e+14 , 4.671045e-25
1.511356e+14 , 5.157433e-25
1.513390e+14 , 5.716814e-25
1.515424e+14 , 6.362185e-25
1.517458e+14 , 7.109385e-25
1.519492e+14 , 7.977734e-25
1.521525e+14 , 8.990747e-25
1.523559e+14 , 1.017683e-24
1.525593e+14 , 1.156981e-24
1.527627e+14 , 1.320930e-24
1.529661e+14 , 1.514072e-24
1.531695e+14 , 1.741479e-24
1.533729e+14 , 2.008589e-24
1.535763e+14 , 2.320817e-24
1.537797e+14 , 2.682806e-24
1.539831e+14 , 3.097212e-24
1.541864e+14 , 3.563036e-24
1.543898e+14 , 4.073731e-24
1.545932e+14 , 4.615675e-24
1.547966e+14 , 5.167887e-24
1.550000e+14 , 5.703843e-24
1.558750e+14 , 7.261012e-24
1.567500e+14 , 7.432075e-24
1.576250e+14 , 7.274907e-24
1.585000e+14 , 7.458818e-24
1.593750e+14 , 7.634847e-24
1.602500e+14 , 7.040331e-24
1.611250e+14 , 6.372676e-24
1.620000e+14 , 6.343748e-24
1.628750e+14 , 6.401513e-24
1.637500e+14 , 6.205861e-24
1.646250e+14 , 5.801949e-24
1.655000e+14 , 5.978534e-24
1.663750e+14 , 6.920889e-24
1.672500e+14 , 8.136030e-24
1.681250e+14 , 9.050133e-24
1.690000e+14 , 9.423049e-24
1.698750e+14 , 9.621170e-24
1.707500e+14 , 9.957625e-24
1.716250e+14 , 1.020615e-23
1.725000e+14 , 1.017479e-23
1.733750e+14 , 9.751133e-24
1.742500e+14 , 8.118953e-24
1.751250e+14 , 5.437053e-24
1.760000e+14 , 3.349379e-24
1.770000e+14 , 2.156981e-24
1.780000e+14 , 1.584156e-24
1.790000e+14 , 1.024517e-24
1.800000e+14 , 5.095530e-25
1.810000e+14 , 2.409440e-25
1.820000e+14 , 1.262660e-25
1.830000e+14 , 7.413881e-26
1.840000e+14 , 4.740744e-26
1.855000e+14 , 2.703793e-26
1.870000e+14 , 1.685102e-26
1.885000e+14 , 1.116297e-26
1.900000e+14 , 7.733177e-27
